id,name,artists,album,release_date,energy,danceability,popularity,keywords
0dLbrlAVPPjpPqnYfmJsWk,Tera Hone Laga Hoon,"Atif Aslam, Alisha Chinai, Pritam",Ajab Prem Ki Ghazab Kahani - Original Motion Picture Soundtrack,2009-11-06,0.771,0.686,67,"['tera', 'hone', 'laga', 'hoon', 'song', 'àààà¾', 'à¹ààà', 'à²àà¾', 'à¹àà', 'mp3']"
4iFPsNzNV7V9KJgcOX7TEO,Tu Jaane Na,"Atif Aslam, Pritam",Ajab Prem Ki Ghazab Kahani - Original Motion Picture Soundtrack,2009-11-06,0.86,0.702,67,"['na', 'jaane', 'tu', 'aa', 'kyun', 'tum', 'song', 'àà', 'àà¾àà', 'àà¾']"
0gE4lSz8VwKkxzQB5hj1XE,"Manwa Laage (From ""Happy New Year"")","Shreya Ghoshal, Arijit Singh",Best Of Shreya Ghoshal,2018-03-09,0.671,0.676,59,"['laage', 'manwa', 'ka', 'jiya', 'song', 'main', 'àààµà¾', 'à²à¾àà', 'tera', 'naino']"
2fMlezwwP5Hr1UwuAknN4o,"Tose Naina (From ""Mickey Virus)",Arijit Singh,Love Dose Arijit Singh,2016-02-11,0.561,0.523,61,"['ki', 'aaj', 'raat', 'stree', '2', 'song', 'le', 'jaan', 'maza', 'husn']"
3xeqwaUWpJI8j5gmCaHxt8,"Pal Pal Dil Ke Paas - Title Track - From ""Pal Pal Dil Ke Paas""","Arijit Singh, Parampara Thakur","Pal Pal Dil Ke Paas - Title Track (From ""Pal Pal Dil Ke Paas"")",2019-08-27,0.512,0.566,58,"['pal', 'àªà²', 'dil', 'ke', 'paas', 'title', 'track', 'song', 'ààà²', 'àà']"
1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,Dikshant,Aankhon Se Batana,2022-04-12,0.307,0.544,67,"['aankhon', 'se', 'batana', 'song', 'ààààà', 'àà', 'ààà¾ààà¾', 'mp3', 'dikshant', 'download']"
1ccZZf0IQi5y0bHMl2aGDF,Gulabi Aankhen,Sanam,Universally SANAM,2019-08-09,0.647,0.636,66,"['gulabi', 'aankhen', 'song', 'ààà²à¾àà', 'ààààà', 'gaya', 'ho', 'main', 'sanam', 'teri']"
3oNVqllTnz7bHrY3f0nICg,Phir Bhi Tumko Chaahunga,"Mithoon, Arijit Singh, Shashaa Tirupati",Half Girlfriend (Original Motion Picture Soundtrack),2017-04-30,0.524,0.528,65,"['phir', 'bhi', 'tumko', 'chaahunga', 'song', 'mp3', 'mithoon', 'download', 'songs', 'music']"
2UKK9UEbKlykbmLVP1zWIQ,Haule Haule,"Salim–Sulaiman, Sukhwinder Singh, Jaideep Sahni",Rab Ne Bana Di Jodi,2008-11-06,0.776,0.712,67,"['haule', 'à¹àà²à', 'hai', 'yaar', 'ho', 'jayega', 'pyaar', 'song', 'chal', 'de']"
4FeiicaPWhZZusS1rddYdc,Baarish,"Shashaa Tirupati, Ash King",Half Girlfriend (Original Motion Picture Soundtrack),2017-04-30,0.769,0.466,66,"['baarish', 'song', 'àà¾ààà', 'mp3', 'ash', 'king', 'download', 'songs', 'music', 'half']"
4J9n7thOdqi8gxRGNyQoVC,Gal Mitthi Mitthi,"Amit Trivedi, Tochi Raina",Aisha (Original Motion Picture Soundtrack),2010-07-05,0.699,0.906,59,"['mitthi', 'ààààà', 'à', 'gal', 'song', 'àà²', 'mp3', 'tochi', 'raina', 'download']"
78KKYDENYsw6jYfuEZsqJl,Saathiya,"A.R. Rahman, Sonu Nigam, Gulzar",Saathiya,2002-10-18,0.457,0.462,61,"['saathiya', 'song', 'àà¾àààà¾', 'maddham', 'hansi', 'hmmm', 'teri', 'mein', 'rahe', 'mp3']"
3OLFqbd9ZeVjaUKTiaLsD6,Tu Hi Haqeeqat,"Pritam, Javed Ali, Irshan Ashraf, Shadab",Tum Mile (Original Motion Picture Soundtrack),2009-09-08,0.744,0.705,68,"['tu', 'hi', 'haqeeqat', 'song', 'àà', 'à¹à', 'à¹àà¼ààà¼à', 'mp3', 'javed', 'ali']"
4vgCpNUUcpEIBifidhQOnR,Haan Tu Hain,"Pritam, KK",Jannat (Original Motion Picture Soundtrack),2008-03-07,0.904,0.415,67,"['haan', 'tu', 'hain', 'song', 'à¹à¾à', 'àà', 'à¹àà', 'mp3', 'kk', 'download']"
2b2HutIDmoeBnnKRWDLAtV,Phir Mohabbat,"Mohammed Irfan, Arijit Singh, Saim Bhat",Murder 2,2011-05-30,0.481,0.461,66,"['phir', 'bhi', 'tumko', 'chaahunga', 'song', 'mp3', 'mithoon', 'download', 'songs', 'music']"
1SdMHj6tJp2YZ5INflJR1T,Aye Khuda,"Kshitij Tarey, Saim Bhat, Mithoon",Murder 2,2011-05-30,0.653,0.614,60,"['gaya', 'khuda', 'aye', 'tu', 'gir', 'lutt', 'song', 'hai', 'à', 'àààà¾']"
42epVqODeb3JYwG8XwahPi,Aa Zara,Sunidhi Chauhan,Murder 2,2011-05-30,0.814,0.653,57,"['aa', 'zara', 'se', 'song', 'àà', 'àà¼à¾àà¾', 'pal', 'mein', 'ja', 'jo']"
4IGfpRPTnhzZyL74Ilubrb,Tu Hi Meri Shab Hai,KK,Gangster,2006-09-08,0.726,0.568,20,"['tu', 'hai', 'hi', 'àà', 'à¹à', 'meri', 'shab', 'ho', 'song', 'àààà']"
0KSH21KbnIHHb1J4j8QrbY,Tera Mera Rishta,Mustafa Zahid,Awarapan,2007-06-29,0.895,0.575,0,"['tera', 'mera', 'rishta', 'àààà¾', 'song', 'àààààà¾', 'purana', 'hai', 'mp3', 'mustafa']"
5fwRhPXAvGgzUxW62ZCvEg,Woh Lamhe Woh Baatein,Atif Aslam,Zeher,2005-03-25,0.822,0.465,20,"['woh', 'àµà', 'lamhe', 'baatein', 'song', 'à²ààà¹à', 'àà¾ààà', 'mp3', 'na', 'bheegi']"
0zQa7QXLpUZfrrsWbgDZll,Beete Lamhein,KK,The Train,2007-04-18,0.583,0.257,64,"['beete', 'hai', 'mein', 'bhi', 'lamhein', 'song', 'dard', 'jab', 'aate', 'yaad']"
4yR2z3JafnCo86THA6ISZ4,Aadat,Atif Aslam,Kalyug,2005-12-09,0.746,0.63,19,"['hai', 'aadat', 'song', 'ke', 'mein', 'ààà', 'tu', 'juda', 'ho', 'bhi']"
4CGBTtlrjZj7ydpV52cgB4,Maula Mere Maula,Roop Kumar Rathod,Anwar,2007-01-12,0.737,0.549,68,"['maula', 'mere', 'space', 'song', 'mp3', 'vansh', 'vijan', 'download', 'songs', 'music']"
2BeY2dQPbD8xYxx3yhBTVD,"Mann Mera (From ""Table No. 21"")",Gajendra Verma,Table No. 21,2012-12-19,0.774,0.54,0,"['mann', 'mera', 'table', '21', 'song', 'mp3', 'gajendra', 'verma', 'download', 'songs']"
